id,timestamp,temperature,pressure,jerk_value,latitude,longitude,rssi
586,2025-04-25 10:40:41,31.12,1005.41,0.0,0.0,0.0,-42
587,2025-04-25 10:40:43,31.12,1005.41,0.0,0.0,0.0,-42
588,2025-04-25 10:40:45,31.12,1005.43,0.0,0.0,0.0,-41
589,2025-04-25 10:40:47,31.12,1005.43,0.0,0.0,0.0,-41
590,2025-04-25 10:40:49,31.06,1005.43,0.0,0.0,0.0,-41
591,2025-04-25 10:40:52,31.06,1005.42,0.0,0.0,0.0,-41
592,2025-04-25 10:40:54,31.0,1005.42,0.0,0.0,0.0,-41
593,2025-04-25 10:40:56,31.0,1005.42,0.0,0.0,0.0,-41
594,2025-04-25 10:40:58,31.0,1005.44,0.0,0.0,0.0,-41
595,2025-04-25 10:41:01,30.94,1005.42,0.0,0.0,0.0,-41
596,2025-04-25 10:41:03,30.94,1005.42,0.0,0.0,0.0,-41
597,2025-04-25 10:41:05,30.94,1005.43,0.0,0.0,0.0,-39
598,2025-04-25 10:41:07,30.88,1005.44,0.0,0.0,0.0,-38
599,2025-04-25 10:41:09,30.81,1005.45,0.0,0.0,0.0,-38
600,2025-04-25 10:41:12,30.81,1005.45,0.0,0.0,0.0,-38
601,2025-04-25 10:41:14,30.75,1005.43,0.0,0.0,0.0,-37
602,2025-04-25 10:41:16,30.75,1005.4,0.0,0.0,0.0,-37
603,2025-04-25 10:41:18,30.75,1005.4,0.0,0.0,0.0,-37
604,2025-04-25 10:41:20,30.69,1005.42,0.0,0.0,0.0,-37
605,2025-04-25 10:41:22,30.69,1005.42,0.0,0.0,0.0,-36
606,2025-04-25 10:41:25,30.69,1005.42,0.0,0.0,0.0,-36
607,2025-04-25 10:41:27,30.62,1005.41,0.0,0.0,0.0,-36
608,2025-04-25 10:41:29,30.62,1005.42,0.0,0.0,0.0,-37
609,2025-04-25 10:41:31,30.62,1005.42,0.0,0.0,0.0,-37
610,2025-04-25 10:41:33,30.56,1005.4,0.0,0.0,0.0,-36
611,2025-04-25 10:41:35,30.56,1005.39,0.0,0.0,0.0,-36
612,2025-04-25 10:41:38,30.56,1005.4,0.0,0.0,0.0,-36
613,2025-04-25 10:41:40,30.56,1005.4,0.0,0.0,0.0,-36
614,2025-04-25 10:41:42,30.5,1005.33,0.0,0.0,0.0,-36
615,2025-04-25 10:41:44,30.44,1005.36,0.0,0.0,0.0,-36
616,2025-04-25 10:41:46,30.44,1005.36,0.0,0.0,0.0,-36
617,2025-04-25 10:41:48,30.44,1005.37,0.0,0.0,0.0,-35
618,2025-04-25 10:41:50,30.44,1005.36,0.0,0.0,0.0,-39
619,2025-04-25 10:41:52,30.44,1005.36,0.0,0.0,0.0,-39
620,2025-04-25 10:41:55,30.44,1005.34,0.0,0.0,0.0,-37
621,2025-04-25 10:41:57,30.37,1005.38,4.6,0.0,0.0,-37
622,2025-04-25 10:41:59,30.37,1005.38,4.6,0.0,0.0,-37
623,2025-04-25 10:42:01,30.31,1005.38,4.2,0.0,0.0,-35
624,2025-04-25 10:42:03,30.31,1005.37,0.0,0.0,0.0,-36
625,2025-04-25 10:42:05,30.25,1005.38,0.0,0.0,0.0,-35
626,2025-04-25 10:42:08,30.25,1005.38,0.0,0.0,0.0,-35
627,2025-04-25 10:42:10,30.25,1005.39,0.0,0.0,0.0,-38
628,2025-04-25 10:42:12,30.25,1005.26,0.0,0.0,0.0,-37
629,2025-04-25 10:42:14,30.25,1005.26,0.0,0.0,0.0,-37
630,2025-04-25 10:42:16,30.25,1005.37,0.0,0.0,0.0,-37
631,2025-04-25 10:42:19,30.25,1005.38,0.0,0.0,0.0,-37
632,2025-04-25 10:42:21,30.25,1005.38,0.0,0.0,0.0,-37
633,2025-04-25 10:42:23,30.19,1005.4,0.0,0.0,0.0,-38
634,2025-04-25 10:42:25,30.19,1005.22,0.0,0.0,0.0,-38
635,2025-04-25 10:42:28,30.19,1005.38,0.0,0.0,0.0,-38
636,2025-04-25 10:42:30,30.19,1005.38,0.0,0.0,0.0,-38
637,2025-04-25 10:42:32,30.12,1005.42,0.0,0.0,0.0,-38
638,2025-04-25 10:42:34,30.12,1005.37,0.0,0.0,0.0,-38
639,2025-04-25 10:42:36,30.12,1005.37,0.0,0.0,0.0,-38
640,2025-04-25 10:42:38,30.12,1005.42,0.0,0.0,0.0,-39
641,2025-04-25 10:42:41,30.06,1005.43,0.0,0.0,0.0,-38
642,2025-04-25 10:42:43,30.06,1005.41,0.0,0.0,0.0,-39
643,2025-04-25 10:42:45,30.06,1005.41,0.0,0.0,0.0,-39
644,2025-04-25 10:42:47,30.06,1005.39,0.0,0.0,0.0,-38
645,2025-04-25 10:42:50,30.0,1005.39,0.0,0.0,0.0,-39
646,2025-04-25 10:42:52,30.0,1005.39,0.0,0.0,0.0,-39
647,2025-04-25 10:42:54,30.0,1005.39,0.0,0.0,0.0,-38
648,2025-04-25 10:42:56,30.0,1005.38,0.0,0.0,0.0,-38
649,2025-04-25 10:42:58,30.0,1005.38,0.0,0.0,0.0,-38
650,2025-04-25 10:43:01,29.94,1005.44,0.0,0.0,0.0,-38
651,2025-04-25 10:43:03,29.94,1005.37,0.0,0.0,0.0,-38
652,2025-04-25 10:43:05,29.94,1005.38,0.0,0.0,0.0,-38
653,2025-04-25 10:43:07,29.94,1005.38,0.0,0.0,0.0,-38
654,2025-04-25 10:43:09,29.94,1005.42,0.0,0.0,0.0,-38
655,2025-04-25 10:43:12,29.94,1005.41,0.0,0.0,0.0,-38
656,2025-04-25 10:43:14,29.94,1005.41,0.0,0.0,0.0,-38
657,2025-04-25 10:43:16,29.87,1005.42,0.0,0.0,0.0,-38
658,2025-04-25 10:43:18,29.87,1005.43,0.0,0.0,0.0,-39
659,2025-04-25 10:43:20,29.81,1005.42,0.0,0.0,0.0,-38
660,2025-04-25 10:43:23,29.81,1005.42,0.0,0.0,0.0,-38
661,2025-04-25 10:43:25,29.81,1005.42,0.0,0.0,0.0,-38
662,2025-04-25 10:43:27,29.81,1005.39,0.0,0.0,0.0,-37
663,2025-04-25 10:43:29,29.81,1005.39,0.0,0.0,0.0,-37
664,2025-04-25 10:43:32,29.81,1005.41,0.0,0.0,0.0,-38
665,2025-04-25 10:43:34,29.75,1005.32,0.0,0.0,0.0,-37
666,2025-04-25 10:43:36,29.75,1005.44,0.0,0.0,0.0,-36
667,2025-04-25 10:45:41,29.37,1005.03,0.0,0.0,0.0,-32
668,2025-04-25 10:45:43,29.37,1005.03,0.0,0.0,0.0,-32
669,2025-04-25 10:45:46,29.31,1005.37,0.0,0.0,0.0,-32
670,2025-04-25 10:45:48,29.31,1005.14,0.0,0.0,0.0,-32
671,2025-04-25 10:45:50,29.31,1005.35,0.0,0.0,0.0,-33
672,2025-04-25 10:45:52,29.31,1005.35,0.0,0.0,0.0,-33
673,2025-04-25 10:45:55,29.25,1005.36,0.0,0.0,0.0,-33
674,2025-04-25 10:45:57,29.31,1005.05,0.0,0.0,0.0,-31
675,2025-04-25 10:45:59,29.25,1005.01,0.0,0.0,0.0,-33
676,2025-04-25 10:46:01,29.25,1005.01,0.0,0.0,0.0,-33
677,2025-04-25 10:46:04,29.25,1005.36,0.0,0.0,0.0,-32
678,2025-04-25 10:46:06,29.25,1005.38,0.0,0.0,0.0,-32
679,2025-04-25 10:46:08,29.25,1005.38,0.0,0.0,0.0,-32
680,2025-04-25 10:46:10,29.25,1005.36,0.0,0.0,0.0,-32
681,2025-04-25 10:46:13,29.25,1005.14,0.0,0.0,0.0,-32
682,2025-04-25 10:46:15,29.25,1005.35,0.0,0.0,0.0,-32
683,2025-04-25 10:46:17,29.25,1005.35,0.0,0.0,0.0,-32
684,2025-04-25 10:46:19,29.25,1005.34,0.0,0.0,0.0,-32
685,2025-04-25 10:46:22,29.25,1005.33,0.0,0.0,0.0,-32
686,2025-04-25 10:46:24,29.25,1005.33,0.0,0.0,0.0,-32
687,2025-04-25 10:46:26,29.25,1005.29,0.0,0.0,0.0,-33
688,2025-04-25 10:46:28,29.19,1005.35,0.0,0.0,0.0,-32
689,2025-04-25 10:46:30,29.19,1005.24,0.0,0.0,0.0,-32
690,2025-04-25 10:46:32,29.19,1005.24,0.0,0.0,0.0,-32
691,2025-04-25 10:46:35,29.19,1005.34,0.0,0.0,0.0,-33
692,2025-04-25 10:46:37,29.25,1005.32,0.0,0.0,0.0,-32
693,2025-04-25 10:46:39,29.25,1005.32,0.0,0.0,0.0,-32
694,2025-04-25 10:46:41,29.25,1005.34,0.0,0.0,0.0,-32
695,2025-04-25 10:46:43,29.19,1005.35,0.0,0.0,0.0,-32
696,2025-04-25 10:46:46,29.19,1005.35,0.0,0.0,0.0,-32
697,2025-04-25 10:46:48,29.19,1005.36,0.0,0.0,0.0,-33
698,2025-04-25 10:46:50,29.19,1005.34,0.0,0.0,0.0,-32
699,2025-04-25 10:46:52,29.19,1005.35,0.0,0.0,0.0,-31
700,2025-04-25 10:46:54,29.19,1005.35,0.0,0.0,0.0,-31
701,2025-04-25 10:46:57,29.19,1005.37,0.0,0.0,0.0,-33
702,2025-04-25 10:46:59,29.25,1005.37,0.0,0.0,0.0,-33
703,2025-04-25 10:47:01,29.25,1005.37,0.0,0.0,0.0,-33
704,2025-04-25 10:47:03,29.19,1005.4,0.0,0.0,0.0,-33
705,2025-04-25 10:47:05,29.19,1005.38,0.0,0.0,0.0,-32
706,2025-04-25 10:47:08,29.19,1005.38,0.0,0.0,0.0,-32
707,2025-04-25 10:47:10,29.19,1005.37,0.0,0.0,0.0,-33
708,2025-04-25 10:47:12,0.0,1005.37,0.0,0.0,0.0,-33
709,2025-04-25 10:47:14,29.19,1005.38,0.0,0.0,0.0,-33
710,2025-04-25 10:47:16,29.19,1005.38,0.0,0.0,0.0,-33
711,2025-04-25 10:47:18,29.19,1005.24,0.0,0.0,0.0,-32
712,2025-04-25 10:47:21,29.19,1005.35,0.0,0.0,0.0,-32
713,2025-04-25 10:47:23,29.19,1005.35,0.0,0.0,0.0,-32
714,2025-04-25 10:47:25,29.19,1005.35,0.0,0.0,0.0,-32
715,2025-04-25 10:47:28,29.12,1005.32,0.0,0.0,0.0,-32
716,2025-04-25 10:47:30,29.12,1005.31,0.0,0.0,0.0,-32
717,2025-04-25 10:47:32,29.12,1005.31,0.0,0.0,0.0,-32
718,2025-04-25 10:47:34,29.12,1005.31,0.0,0.0,0.0,-32
719,2025-04-25 10:47:36,29.12,1005.32,0.0,0.0,0.0,-33
720,2025-04-25 10:47:38,29.12,1005.32,0.0,0.0,0.0,-33
721,2025-04-25 10:47:40,29.12,1005.34,0.0,0.0,0.0,-32
722,2025-04-25 10:47:43,29.12,1005.33,0.0,0.0,0.0,-33
723,2025-04-25 10:47:45,29.12,1005.33,0.0,0.0,0.0,-33
724,2025-04-25 10:47:47,29.06,1005.32,0.0,0.0,0.0,-32
725,2025-04-25 10:47:49,29.06,1005.32,0.0,0.0,0.0,-32
726,2025-04-25 10:47:55,29.06,1005.31,0.0,0.0,0.0,-32
727,2025-04-25 10:47:57,29.06,1005.31,0.0,0.0,0.0,-32
728,2025-04-25 10:47:59,29.06,1005.35,0.0,0.0,0.0,-33
729,2025-04-25 10:48:01,29.06,1005.34,0.0,0.0,0.0,-32
730,2025-04-25 10:48:04,29.06,1005.34,0.0,0.0,0.0,-32
731,2025-04-25 10:48:06,29.06,1005.35,0.0,0.0,0.0,-32
732,2025-04-25 10:48:08,29.06,1005.33,0.0,0.0,0.0,-32
733,2025-04-25 10:48:10,29.06,1005.34,0.0,0.0,0.0,-32
734,2025-04-25 10:48:12,29.06,1005.34,0.0,0.0,0.0,-32
735,2025-04-25 10:48:14,29.06,1005.35,0.0,0.0,0.0,-32
736,2025-04-25 10:48:17,29.06,1005.35,0.0,0.0,0.0,-32
737,2025-04-25 10:48:19,29.06,1005.35,0.0,0.0,0.0,-32
738,2025-04-25 10:48:21,29.06,1005.32,0.0,0.0,0.0,-32
739,2025-04-25 10:48:23,29.06,1005.32,0.0,0.0,0.0,-31
740,2025-04-25 10:48:26,29.12,1005.32,0.0,0.0,0.0,-32
741,2025-04-25 10:48:28,29.12,1005.32,0.0,0.0,0.0,-32
742,2025-04-25 10:48:30,29.06,1005.35,0.0,0.0,0.0,-33
743,2025-04-25 10:48:32,29.06,1005.32,0.0,0.0,0.0,-32
744,2025-04-25 10:48:34,29.06,1005.32,0.0,0.0,0.0,-32
745,2025-04-25 10:48:36,29.0,1005.3,0.0,0.0,0.0,-32
746,2025-04-25 10:48:39,29.06,1005.31,0.0,0.0,0.0,-32
747,2025-04-25 10:48:41,29.06,1005.31,0.0,0.0,0.0,-32
748,2025-04-25 10:48:43,29.0,1005.32,0.0,0.0,0.0,-32
749,2025-04-25 10:48:45,29.06,1005.29,0.0,0.0,0.0,-32
750,2025-04-25 10:48:47,29.06,1005.29,0.0,0.0,0.0,-32
751,2025-04-25 10:48:50,29.0,1005.32,0.0,0.0,0.0,-32
752,2025-04-25 10:48:52,29.06,1005.32,0.0,0.0,0.0,-32
753,2025-04-25 10:48:54,29.06,1005.33,0.0,0.0,0.0,-31
754,2025-04-25 10:48:56,29.06,1005.33,0.0,0.0,0.0,-31
755,2025-04-25 10:48:58,29.06,1005.36,0.0,0.0,0.0,-31
756,2025-04-25 10:49:00,29.0,1005.33,0.0,0.0,0.0,-31
757,2025-04-25 10:49:03,29.0,1005.33,0.0,0.0,0.0,-31
758,2025-04-25 10:49:05,29.0,1005.32,0.0,0.0,0.0,-31
759,2025-04-25 10:49:07,29.0,1005.32,0.0,0.0,0.0,-31
760,2025-04-25 10:49:09,29.06,1005.33,0.0,0.0,0.0,-32
761,2025-04-25 10:49:12,29.06,1005.33,0.0,0.0,0.0,-32
762,2025-04-25 10:49:14,29.0,1005.34,0.0,0.0,0.0,-31
763,2025-04-25 10:49:16,29.0,1005.35,0.0,0.0,0.0,-32
764,2025-04-25 10:49:18,29.0,1005.35,0.0,0.0,0.0,-32
765,2025-04-25 10:49:21,29.0,1005.32,0.0,0.0,0.0,-32
766,2025-04-25 10:49:23,29.0,1005.33,0.0,0.0,0.0,-31
767,2025-04-25 10:49:25,28.94,1005.33,0.0,0.0,0.0,-31
768,2025-04-25 10:49:27,28.94,1005.33,0.0,0.0,0.0,-31
769,2025-04-25 10:49:29,28.94,1005.29,0.0,0.0,0.0,-31
770,2025-04-25 10:49:32,28.94,1005.32,0.0,0.0,0.0,-31
771,2025-04-25 10:49:34,28.94,1005.32,0.0,0.0,0.0,-31
772,2025-04-25 10:49:36,28.94,1005.33,0.0,0.0,0.0,-31
773,2025-04-25 10:49:38,28.87,1005.31,0.0,0.0,0.0,-32
774,2025-04-25 10:49:40,28.87,1005.3,0.0,0.0,0.0,-31
775,2025-04-25 10:49:43,28.87,1005.3,0.0,0.0,0.0,-31
776,2025-04-25 10:49:45,28.87,1005.32,0.0,0.0,0.0,-31
777,2025-04-25 10:49:47,28.81,1005.22,0.0,0.0,0.0,-31
778,2025-04-25 10:49:50,28.81,1005.22,0.0,0.0,0.0,-31
779,2025-04-25 10:49:52,28.81,1005.28,0.0,0.0,0.0,-33
780,2025-04-25 10:49:54,28.87,1005.3,0.0,0.0,0.0,-33
781,2025-04-25 10:49:56,28.81,1005.27,0.0,0.0,0.0,-33
782,2025-04-25 10:49:58,28.81,1005.27,0.0,0.0,0.0,-33
783,2025-04-25 10:50:01,28.81,1005.29,0.0,0.0,0.0,-33
784,2025-04-25 10:50:03,28.81,1005.24,0.0,0.0,0.0,-33
785,2025-04-25 10:50:05,28.81,1005.24,0.0,0.0,0.0,-33
786,2025-04-25 10:50:07,28.81,1005.34,0.0,0.0,0.0,-33
787,2025-04-25 10:50:10,28.81,1005.35,0.0,0.0,0.0,-33
788,2025-04-25 10:50:12,28.81,1005.31,0.0,0.0,0.0,-33
789,2025-04-25 10:50:14,28.81,1005.31,0.0,0.0,0.0,-33
790,2025-04-25 10:50:16,28.81,1005.32,0.0,0.0,0.0,-33
791,2025-04-25 10:50:19,28.81,1005.29,0.0,0.0,0.0,-32
792,2025-04-25 10:50:21,28.81,1005.3,0.0,0.0,0.0,-33
793,2025-04-25 10:50:23,28.81,1005.3,0.0,0.0,0.0,-33
794,2025-04-25 10:50:25,28.75,1005.32,0.0,0.0,0.0,-33
795,2025-04-25 10:50:28,28.81,1005.31,0.0,0.0,0.0,-33
796,2025-04-25 10:50:30,28.81,1005.31,0.0,0.0,0.0,-33
797,2025-04-25 10:50:32,28.81,1005.3,0.0,0.0,0.0,-32
798,2025-04-25 10:50:34,28.81,1005.3,0.0,0.0,0.0,-33
799,2025-04-25 10:50:36,28.81,1005.3,0.0,0.0,0.0,-33
800,2025-04-25 10:50:38,28.81,1005.3,0.0,0.0,0.0,-32
801,2025-04-25 10:50:41,28.75,1005.34,0.0,0.0,0.0,-32
802,2025-04-25 10:50:43,28.81,1005.3,0.0,0.0,0.0,-33
803,2025-04-25 10:50:45,28.81,1005.3,0.0,0.0,0.0,-33
804,2025-04-25 10:50:47,28.75,1005.31,0.0,0.0,0.0,-32
805,2025-04-25 10:50:49,28.81,1005.34,0.0,0.0,0.0,-32
806,2025-04-25 10:50:51,28.81,1005.34,0.0,0.0,0.0,-32
807,2025-04-25 10:50:54,28.75,1005.33,0.0,0.0,0.0,-31
808,2025-04-25 10:50:56,28.75,1005.31,0.0,0.0,0.0,-32
809,2025-04-25 10:50:58,28.75,1005.31,0.0,0.0,0.0,-32
810,2025-04-25 10:51:00,28.75,1005.31,0.0,0.0,0.0,-32
811,2025-04-25 10:51:02,28.75,1005.3,0.0,0.0,0.0,-32
812,2025-04-25 10:51:04,28.75,1005.3,0.0,0.0,0.0,-32
813,2025-04-25 10:51:07,28.75,1005.31,0.0,0.0,0.0,-32
814,2025-04-25 10:51:09,28.75,1005.31,0.0,0.0,0.0,-32
815,2025-04-25 10:51:11,28.75,1005.35,0.0,0.0,0.0,-32
816,2025-04-25 10:51:13,28.75,1005.35,0.0,0.0,0.0,-32
817,2025-04-25 10:51:15,28.75,1005.32,0.0,0.0,0.0,-32
818,2025-04-25 10:51:17,28.75,1005.3,0.0,0.0,0.0,-32
819,2025-04-25 10:51:20,28.75,1005.3,0.0,0.0,0.0,-32
820,2025-04-25 10:51:22,28.75,1005.29,0.0,0.0,0.0,-32
821,2025-04-25 10:51:24,28.75,1005.32,0.0,0.0,0.0,-31
822,2025-04-25 10:51:26,28.75,1005.32,0.0,0.0,0.0,-31
823,2025-04-25 10:51:28,28.75,1005.28,0.0,0.0,0.0,-31
824,2025-04-25 10:51:30,28.75,1005.3,0.0,0.0,0.0,-32
825,2025-04-25 10:51:32,28.75,1005.3,0.0,0.0,0.0,-32
826,2025-04-25 10:51:35,28.75,1005.33,0.0,0.0,0.0,-32
827,2025-04-25 10:51:37,28.75,1005.31,0.0,0.0,0.0,-32
828,2025-04-25 10:51:39,28.75,1005.31,0.0,0.0,0.0,-32
829,2025-04-25 10:51:41,28.75,1005.31,0.0,0.0,0.0,-32
830,2025-04-25 10:51:44,28.75,1005.3,0.0,0.0,0.0,-32
831,2025-04-25 10:51:46,28.81,1005.29,0.0,0.0,0.0,-33
832,2025-04-25 10:51:48,28.75,1005.32,0.0,0.0,0.0,-32
833,2025-04-25 10:51:50,28.75,1005.32,0.0,0.0,0.0,-32
834,2025-04-25 10:51:53,28.69,1005.29,0.0,0.0,0.0,-32
835,2025-04-25 10:51:55,28.75,1005.29,0.0,0.0,0.0,-33
836,2025-04-25 10:51:57,28.75,1005.29,0.0,0.0,0.0,-33
837,2025-04-25 10:51:59,28.69,1005.32,0.0,0.0,0.0,-33
838,2025-04-25 10:52:02,28.69,1005.32,0.0,0.0,0.0,-33
839,2025-04-25 10:52:04,28.69,1005.33,0.0,0.0,0.0,-33
840,2025-04-25 10:52:06,28.69,1005.33,0.0,0.0,0.0,-33
841,2025-04-25 10:52:08,28.69,1005.32,0.0,0.0,0.0,-33
842,2025-04-25 10:52:11,28.69,1005.3,0.0,0.0,0.0,-33
843,2025-04-25 10:52:13,28.69,1005.3,0.0,0.0,0.0,-33
844,2025-04-25 10:52:15,28.69,1005.29,0.0,0.0,0.0,-33
845,2025-04-25 10:52:17,28.69,1005.31,0.0,0.0,0.0,-33
846,2025-04-25 10:52:19,28.69,1005.31,0.0,0.0,0.0,-33
847,2025-04-25 10:52:21,28.69,1005.32,0.0,0.0,0.0,-33
848,2025-04-25 10:52:24,28.69,1005.32,0.0,0.0,0.0,-33
849,2025-04-25 10:52:26,28.69,1005.3,0.0,0.0,0.0,-33
850,2025-04-25 10:52:28,28.69,1005.3,0.0,0.0,0.0,-33
851,2025-04-25 10:52:30,28.69,1005.32,0.0,0.0,0.0,-33
852,2025-04-25 10:52:32,28.69,1005.34,0.0,0.0,0.0,-33
853,2025-04-25 10:52:34,28.69,1005.34,0.0,0.0,0.0,-33
854,2025-04-25 10:52:37,28.62,1005.33,0.0,0.0,0.0,-33
855,2025-04-25 10:52:39,28.62,1005.29,0.0,0.0,0.0,-33
856,2025-04-25 10:52:41,28.62,1005.31,0.0,0.0,0.0,-33
857,2025-04-25 10:52:43,28.62,1005.31,0.0,0.0,0.0,-33
858,2025-04-25 10:52:46,28.62,1005.29,0.0,0.0,0.0,-33
859,2025-04-25 10:52:48,28.62,1005.3,0.0,0.0,0.0,-32
860,2025-04-25 10:52:50,28.62,1005.3,0.0,0.0,0.0,-32
861,2025-04-25 10:52:52,28.62,1005.31,0.0,0.0,0.0,-32
862,2025-04-25 10:52:54,28.62,1005.33,0.0,0.0,0.0,-32
863,2025-04-25 10:52:57,28.62,1005.33,0.0,0.0,0.0,-32
864,2025-04-25 10:52:59,28.62,1005.29,0.0,0.0,0.0,-32
