id,timestamp,temperature,pressure,jerk_value,latitude,longitude,rssi
48,2025-04-23 10:45:35,26.25,1006.45,0.0,0.0,0.0,-42
49,2025-04-23 10:45:40,26.31,1006.45,0.0,0.0,0.0,-42
50,2025-04-23 10:45:45,26.25,1006.45,0.0,0.0,0.0,-43
51,2025-04-23 10:45:51,26.25,1006.43,0.0,0.0,0.0,-42
52,2025-04-23 10:45:56,26.31,1006.47,0.0,0.0,0.0,-43
53,2025-04-23 10:46:01,26.31,1006.44,0.0,0.0,0.0,-43
54,2025-04-23 10:46:06,26.25,1006.42,0.0,0.0,0.0,-42
55,2025-04-23 10:46:12,26.25,1006.41,0.0,0.0,0.0,-42
56,2025-04-23 10:46:17,26.25,1006.43,0.0,0.0,0.0,-42
57,2025-04-23 10:46:22,26.25,1006.44,0.0,0.0,0.0,-43
58,2025-04-23 10:46:27,26.25,1006.43,0.0,0.0,0.0,-42
59,2025-04-23 10:46:32,26.25,1006.43,0.0,0.0,0.0,-43
60,2025-04-23 10:46:38,26.25,1006.44,0.0,0.0,0.0,-42
61,2025-04-23 10:47:04,26.25,1006.44,0.0,0.0,0.0,-42
62,2025-04-23 10:47:09,26.25,1006.44,0.0,0.0,0.0,-43
63,2025-04-23 10:47:15,26.25,1006.44,0.0,0.0,0.0,-43
64,2025-04-23 10:47:21,26.25,1006.43,0.0,0.0,0.0,-42
65,2025-04-23 10:47:26,26.25,1006.45,0.0,0.0,0.0,-43
66,2025-04-23 10:47:42,26.25,1006.41,0.0,0.0,0.0,-42
67,2025-04-23 10:47:47,26.25,1006.43,0.0,0.0,0.0,-43
68,2025-04-23 10:47:52,26.31,1006.41,0.0,0.0,0.0,-42
69,2025-04-23 10:47:57,26.25,1006.44,0.0,0.0,0.0,-42
70,2025-04-23 10:56:56,26.37,1006.32,0.0,0.0,0.0,-43
71,2025-04-23 10:57:01,26.37,1006.32,0.0,0.0,0.0,-43
72,2025-04-23 10:57:06,26.37,1006.31,0.0,0.0,0.0,-43
73,2025-04-23 10:57:11,26.37,1006.32,0.0,0.0,0.0,-43
74,2025-04-23 10:57:16,26.37,1006.3,0.0,0.0,0.0,-43
75,2025-04-23 11:26:31,26.56,1005.95,0.0,0.0,0.0,-43
76,2025-04-23 11:26:36,26.56,1005.97,0.0,0.0,0.0,-43
77,2025-04-23 11:26:41,26.56,1006.01,0.0,0.0,0.0,-43
78,2025-04-23 11:26:46,26.56,1005.99,0.0,0.0,0.0,-47
79,2025-04-23 11:26:51,26.56,1005.99,0.0,0.0,0.0,-48
80,2025-04-23 11:26:56,26.56,1005.97,0.0,0.0,0.0,-45
81,2025-04-23 11:27:01,26.62,1005.97,2.91,0.0,0.0,-48
82,2025-04-23 11:27:06,26.56,1005.94,1.98,0.0,0.0,-43
83,2025-04-23 11:27:11,26.56,1005.93,0.0,0.0,0.0,-43
84,2025-04-23 11:27:17,26.56,1005.94,0.0,0.0,0.0,-43
85,2025-04-23 11:27:22,26.56,1005.97,0.0,0.0,0.0,-43
86,2025-04-23 11:27:32,26.62,1005.95,0.0,0.0,0.0,-43
87,2025-04-23 11:27:37,26.56,1005.97,0.0,0.0,0.0,-43
88,2025-04-23 11:27:42,26.56,1006.0,0.0,0.0,0.0,-43
89,2025-04-23 11:27:47,26.62,1005.98,0.0,0.0,0.0,-43
90,2025-04-23 11:27:52,26.62,1005.94,0.0,0.0,0.0,-43
91,2025-04-23 11:27:58,26.56,1005.98,0.0,0.0,0.0,-42
92,2025-04-23 11:28:03,26.62,1005.91,0.0,0.0,0.0,-43
93,2025-04-23 11:28:08,26.62,1005.96,0.0,0.0,0.0,-42
94,2025-04-23 11:28:13,26.56,1005.97,0.0,0.0,0.0,-42
95,2025-04-23 11:28:18,26.56,1005.97,0.0,0.0,0.0,-42
96,2025-04-23 11:28:24,26.62,1005.94,0.0,0.0,0.0,-42
97,2025-04-23 11:28:29,26.56,1005.91,0.0,0.0,0.0,-42
98,2025-04-23 11:28:34,26.56,1005.95,0.0,0.0,0.0,-42
99,2025-04-23 11:28:40,26.56,1005.92,0.0,0.0,0.0,-42
100,2025-04-23 11:28:45,26.62,1005.95,0.0,0.0,0.0,-42
101,2025-04-23 11:28:50,26.56,1005.96,0.0,0.0,0.0,-43
102,2025-04-23 11:28:55,26.62,1005.94,0.0,0.0,0.0,-42
103,2025-04-23 11:29:00,26.56,1005.92,0.0,0.0,0.0,-42
104,2025-04-23 11:29:07,26.62,1005.94,0.0,0.0,0.0,-42
105,2025-04-23 11:29:12,26.62,1005.96,0.0,0.0,0.0,-42
106,2025-04-23 11:29:17,26.62,1005.95,0.0,0.0,0.0,-42
107,2025-04-23 11:29:22,26.62,1005.97,0.0,0.0,0.0,-42
108,2025-04-23 11:29:27,26.56,1005.93,0.0,0.0,0.0,-42
109,2025-04-23 11:29:33,26.62,1005.98,0.0,0.0,0.0,-42
110,2025-04-23 11:29:38,26.56,1005.92,0.0,0.0,0.0,-42
111,2025-04-23 11:29:43,26.56,1005.92,0.0,0.0,0.0,-42
112,2025-04-23 11:29:49,26.56,1005.96,0.0,0.0,0.0,-42
113,2025-04-23 11:29:54,26.62,1005.95,0.0,0.0,0.0,-42
114,2025-04-23 11:29:59,26.56,1005.94,0.0,0.0,0.0,-42
115,2025-04-23 11:30:05,26.62,1005.95,0.0,0.0,0.0,-42
116,2025-04-23 11:30:10,26.62,1005.95,0.0,0.0,0.0,-42
117,2025-04-23 11:30:15,26.62,1005.93,0.0,0.0,0.0,-42
118,2025-04-23 11:30:20,26.62,1005.92,0.0,0.0,0.0,-42
119,2025-04-23 11:30:25,26.62,1005.92,0.0,0.0,0.0,-42
120,2025-04-23 11:30:31,26.56,1005.94,0.0,0.0,0.0,-42
121,2025-04-23 11:30:36,26.62,1005.97,0.0,0.0,0.0,-42
122,2025-04-23 11:30:42,26.62,1005.97,0.0,0.0,0.0,-42
123,2025-04-23 11:30:47,26.62,1005.95,0.0,0.0,0.0,-43
124,2025-04-23 11:30:52,26.62,1005.99,0.0,0.0,0.0,-42
125,2025-04-23 11:30:57,26.62,1005.95,0.0,0.0,0.0,-42
126,2025-04-23 11:31:03,26.62,1006.0,0.0,0.0,0.0,-42
127,2025-04-23 11:31:08,26.62,1005.93,0.0,0.0,0.0,-43
128,2025-04-23 11:31:13,26.62,1005.95,0.0,0.0,0.0,-43
129,2025-04-23 11:31:18,26.62,1005.95,0.0,0.0,0.0,-43
130,2025-04-23 11:31:23,26.56,1005.94,0.0,0.0,0.0,-43
131,2025-04-23 11:31:29,26.62,1005.97,0.0,0.0,0.0,-43
132,2025-04-23 11:31:34,26.62,1005.94,0.0,0.0,0.0,-46
133,2025-04-23 11:31:39,26.62,1005.95,6.02,0.0,0.0,-47
134,2025-04-23 11:31:45,26.62,1005.95,5.38,0.0,0.0,-43
135,2025-04-23 11:31:50,26.62,1005.97,0.0,0.0,0.0,-43
136,2025-04-23 11:31:56,26.62,1005.95,0.0,0.0,0.0,-46
137,2025-04-23 11:32:02,26.62,1005.94,3.46,0.0,0.0,-45
138,2025-04-23 11:32:07,26.62,1005.92,2.82,0.0,0.0,-44
139,2025-04-23 11:32:12,26.56,1005.91,0.0,0.0,0.0,-43
140,2025-04-23 11:32:17,26.62,1005.91,0.0,0.0,0.0,-43
141,2025-04-23 11:32:23,26.62,1005.92,0.0,0.0,0.0,-43
142,2025-04-23 11:32:28,26.62,1005.88,0.0,0.0,0.0,-43
143,2025-04-23 11:32:36,26.62,1005.89,0.0,0.0,0.0,-43
144,2025-04-23 11:32:41,26.62,1005.88,0.0,0.0,0.0,-43
145,2025-04-23 11:32:47,26.62,1005.89,0.0,0.0,0.0,-43
146,2025-04-23 11:32:53,26.62,1005.88,0.0,0.0,0.0,-43
147,2025-04-23 11:32:58,26.62,1005.88,0.0,0.0,0.0,-43
148,2025-04-23 11:33:03,26.62,1005.88,0.0,0.0,0.0,-43
149,2025-04-23 11:33:08,26.62,1005.86,0.0,0.0,0.0,-42
150,2025-04-23 11:33:13,26.62,1005.89,0.0,0.0,0.0,-42
151,2025-04-23 11:33:18,26.62,1005.88,0.0,0.0,0.0,-43
152,2025-04-23 11:33:24,26.62,1005.86,0.0,0.0,0.0,-43
153,2025-04-23 11:33:30,26.62,1005.88,0.0,0.0,0.0,-42
154,2025-04-23 11:33:36,26.62,1005.86,0.0,0.0,0.0,-43
155,2025-04-23 11:33:43,26.62,1005.87,0.0,0.0,0.0,-43
156,2025-04-23 11:33:48,26.62,1005.91,0.0,0.0,0.0,-43
157,2025-04-23 11:33:53,26.62,1005.86,0.0,0.0,0.0,-44
158,2025-04-23 11:33:59,26.62,1005.87,0.0,0.0,0.0,-43
159,2025-04-23 11:34:04,26.62,1005.83,0.0,0.0,0.0,-47
160,2025-04-23 11:34:09,26.62,1005.86,0.0,0.0,0.0,-46
161,2025-04-23 11:34:14,26.56,1005.84,0.0,0.0,0.0,-48
162,2025-04-23 11:34:21,26.62,1005.82,0.0,0.0,0.0,-46
163,2025-04-23 11:34:26,26.69,1005.85,0.0,0.0,0.0,-43
164,2025-04-23 11:34:43,26.62,1005.82,0.0,0.0,0.0,-44
165,2025-04-23 11:34:48,26.62,1005.83,0.0,0.0,0.0,-43
166,2025-04-23 11:35:04,26.69,1005.78,0.0,0.0,0.0,-43
167,2025-04-23 11:35:11,26.69,1005.76,0.0,0.0,0.0,-43
168,2025-04-23 11:35:17,26.62,1005.74,0.0,0.0,0.0,-43
169,2025-04-23 11:35:26,26.62,1005.76,0.0,0.0,0.0,-43
170,2025-04-23 11:35:33,26.69,1005.77,0.0,0.0,0.0,-43
171,2025-04-23 11:35:38,26.69,1005.75,0.0,0.0,0.0,-43
172,2025-04-23 11:35:45,26.69,1005.8,0.0,0.0,0.0,-43
173,2025-04-23 11:35:51,26.69,1005.8,0.0,0.0,0.0,-43
174,2025-04-23 11:35:58,26.69,1005.8,0.0,0.0,0.0,-43
175,2025-04-23 11:36:13,26.69,1005.8,0.0,0.0,0.0,-49
176,2025-04-23 11:36:18,26.69,1005.8,0.0,0.0,0.0,-47
177,2025-04-23 11:36:25,26.69,1005.81,0.0,0.0,0.0,-48
178,2025-04-23 11:36:42,26.69,1005.74,0.0,0.0,0.0,-48
179,2025-04-23 11:36:58,26.62,1005.76,0.0,0.0,0.0,-47
180,2025-04-23 11:37:05,26.69,1005.73,0.0,0.0,0.0,-48
181,2025-04-23 11:37:10,26.69,1005.69,0.0,0.0,0.0,-48
182,2025-04-23 11:37:16,26.69,1005.73,0.0,0.0,0.0,-47
183,2025-04-23 11:37:21,26.69,1005.74,0.0,0.0,0.0,-47
184,2025-04-23 11:37:27,26.69,1005.74,0.0,0.0,0.0,-47
185,2025-04-23 11:37:32,26.69,1005.75,0.0,0.0,0.0,-47
186,2025-04-23 11:37:38,26.69,1005.71,0.0,0.0,0.0,-47
187,2025-04-23 11:37:43,26.69,1005.7,0.0,0.0,0.0,-47
188,2025-04-23 11:37:48,26.69,1005.68,0.0,0.0,0.0,-47
189,2025-04-23 11:38:05,26.69,1005.72,0.0,0.0,0.0,-47
190,2025-04-23 11:38:14,26.75,1005.71,0.0,0.0,0.0,-47
191,2025-04-23 11:38:19,26.69,1005.74,0.0,0.0,0.0,-47
192,2025-04-23 11:38:25,26.69,1005.67,0.0,0.0,0.0,-47
193,2025-04-23 11:38:30,26.69,1005.69,0.0,0.0,0.0,-47
194,2025-04-23 11:38:35,26.69,1005.66,0.0,0.0,0.0,-48
195,2025-04-23 11:38:40,26.69,1005.65,0.0,0.0,0.0,-48
196,2025-04-23 11:38:45,26.69,1005.7,0.0,0.0,0.0,-47
197,2025-04-23 11:38:51,26.69,1005.68,0.0,0.0,0.0,-47
198,2025-04-23 11:38:57,26.69,1005.74,0.0,0.0,0.0,-48
199,2025-04-23 11:39:26,26.69,1005.66,0.0,0.0,0.0,-47
200,2025-04-23 11:39:42,26.75,1005.68,0.0,0.0,0.0,-47
201,2025-04-23 11:40:01,26.75,1005.66,0.0,0.0,0.0,-47
202,2025-04-23 11:40:09,26.75,1005.68,0.0,0.0,0.0,-47
203,2025-04-23 11:40:15,26.75,1005.65,0.0,0.0,0.0,-47
204,2025-04-23 11:40:20,26.75,1005.65,0.0,0.0,0.0,-47
205,2025-04-23 11:40:28,26.69,1005.65,0.0,0.0,0.0,-47
206,2025-04-23 11:40:33,26.75,1005.66,0.0,0.0,0.0,-47
207,2025-04-23 11:40:39,26.75,1005.67,0.0,0.0,0.0,-47
208,2025-04-23 11:40:46,26.75,1005.67,0.0,0.0,0.0,-47
209,2025-04-23 11:41:01,26.75,1005.71,0.0,0.0,0.0,-47
210,2025-04-23 11:41:10,26.75,1005.67,0.0,0.0,0.0,-47
211,2025-04-23 11:41:16,26.75,1005.68,0.0,0.0,0.0,-47
212,2025-04-23 11:41:25,26.75,1005.64,0.0,0.0,0.0,-47
213,2025-04-23 11:41:31,26.75,1005.65,0.0,0.0,0.0,-47
214,2025-04-23 11:41:37,26.75,1005.66,0.0,0.0,0.0,-47
215,2025-04-23 11:41:43,26.69,1005.63,0.0,0.0,0.0,-47
216,2025-04-23 11:41:48,26.75,1005.64,0.0,0.0,0.0,-47
217,2025-04-23 11:42:06,26.75,1005.67,0.0,0.0,0.0,-46
218,2025-04-23 11:42:11,26.75,1005.63,0.0,0.0,0.0,-47
219,2025-04-23 11:42:16,26.75,1005.63,0.0,0.0,0.0,-46
220,2025-04-23 11:42:22,26.75,1005.65,0.0,0.0,0.0,-47
221,2025-04-23 11:42:27,26.75,1005.63,0.0,0.0,0.0,-46
222,2025-04-23 11:42:32,26.75,1005.61,0.0,0.0,0.0,-46
223,2025-04-23 11:42:37,26.75,1005.64,0.0,0.0,0.0,-46
224,2025-04-23 11:42:42,26.75,1005.63,0.0,0.0,0.0,-46
225,2025-04-23 11:42:47,26.75,1005.63,0.0,0.0,0.0,-46
226,2025-04-23 11:42:52,26.75,1005.58,0.0,0.0,0.0,-46
227,2025-04-23 11:42:57,26.75,1005.63,0.0,0.0,0.0,-47
228,2025-04-23 11:43:03,26.75,1005.62,0.0,0.0,0.0,-48
229,2025-04-23 11:43:08,26.75,1005.65,0.0,0.0,0.0,-47
230,2025-04-23 11:43:13,26.75,1005.64,0.0,0.0,0.0,-48
231,2025-04-23 11:43:21,26.75,1005.61,0.0,0.0,0.0,-47
232,2025-04-23 11:43:27,26.75,1005.61,0.0,0.0,0.0,-46
233,2025-04-23 11:43:32,26.75,1005.61,0.0,0.0,0.0,-46
234,2025-04-23 11:43:37,26.75,1005.64,0.0,0.0,0.0,-47
235,2025-04-23 11:43:42,26.75,1005.6,0.0,0.0,0.0,-47
236,2025-04-23 11:43:47,26.75,1005.59,0.0,0.0,0.0,-47
237,2025-04-23 11:43:52,26.75,1005.6,0.0,0.0,0.0,-49
238,2025-04-23 11:43:57,26.75,1005.61,0.0,0.0,0.0,-52
239,2025-04-23 11:44:26,26.75,1005.6,0.0,0.0,0.0,-52
240,2025-04-23 11:44:31,26.75,1005.6,0.0,0.0,0.0,-52
241,2025-04-23 11:44:37,26.75,1005.61,0.0,0.0,0.0,-52
